userName,content,score,reviewCreatedVersion,at,Sentimen (Aurel),Sentimen (Ade),Sentimen (Eky),Sentimen Akhir,translated_content
Bk Boneka,"Lebih baik aplikasi yg pertama, sekarang kita daftar harus satu"" tidak bisa muncul 1 keluarga, sy mau cek anggota lain harus buat account yg baru, maksimal 1hp hanya bisa 3 nik, yg lain gak bisa cek lagi, hanya bisa cek di Pandawa, Pandawa jg mesti nya bisa apa yg kita ingin tanyakan jgn hanya cek peserta aja di tanyakan",1,4.2.3,2022-12-01 14:25:22,-1.0,-1.0,-1.0,Negatif,"Lebih baik aplikasi yg pertama, sekarang kita daftar harus satu"" tidak bisa muncul 1 keluarga, sy mau cek anggota lain harus buat account yg baru, maksimal 1hp hanya bisa 3 nik, yg lain gak bisa cek lagi, hanya bisa cek di Pandawa, Pandawa jg mesti nya bisa apa yg kita ingin tanyakan jgn hanya cek peserta aja di tanyakan"
Dede Kingers,"Kenapa waktu mau daftar harus masukan nomor verifikasi menggunakan pulsa, padahal aplikasi lain udah banyak ke WhatsApp untuk verifikasi, kurang canggih!!!",1,4.2.3,2022-12-18 23:45:15,-1.0,-1.0,-1.0,Negatif,"Kenapa waktu mau daftar harus masukan nomor verifikasi menggunakan pulsa, padahal aplikasi lain udah banyak ke WhatsApp untuk verifikasi, kurang canggih!!!"
Ragadisa Dyah,"Mau daftar aplikasi harus punya 4 bank tertentu saja agar bisa autodebit (wajib), setelah saya buat rekening salah satu bank tersebut tetap tidak bisa daftar dengan dalih belum melakukan pendaftaran mbanking, padahal sudah🤣 capek banget diputer2. Mohon diperbaiki ya, apabila belum siap online mohon offline saja",1,4.2.3,2022-10-19 00:01:00,-1.0,-1.0,-1.0,Negatif,"Mau daftar aplikasi harus punya 4 bank tertentu saja agar bisa autodebit (wajib), setelah saya buat rekening salah satu bank tersebut tetap tidak bisa daftar dengan dalih belum melakukan pendaftaran mbanking, padahal sudah🤣 capek banget diputer2. Mohon diperbaiki ya, apabila belum siap online mohon offline saja"
Isti Rohmatul,Udah klik daftar tpi ngk muncul isi no kk. Langsung nik. Trus hbis d verivikasi mskan nmer.kode otpnya ngk muncul saldo ngk balance?? Gmna penjelasanya min . Pdhlah punya temen sya ngk gtu,1,4.2.3,2022-01-26 10:14:00,-1.0,-1.0,-1.0,Negatif,Udah klik daftar tpi ngk muncul isi no kk. Langsung nik. Trus hbis d verivikasi mskan nmer.kode otpnya ngk muncul saldo ngk balance?? Gmna penjelasanya min . Pdhlah punya temen sya ngk gtu
Panda Miyorian,"Jika dilihat dari tampilannya dan kegunaannya sih kayanya bagus dan bermanfaat.. tp gimana yah, mau daftar dan login aja susahnya minta ampun.!",5,4.2.3,2022-12-20 22:56:04,0.0,-1.0,-1.0,Negatif,"Jika dilihat dari tampilannya dan kegunaannya sih kayanya bagus dan bermanfaat.. tp gimana yah, mau daftar dan login aja susahnya minta ampun.!"
Mochamad Aldy Mulya Saputra,"Dari segi UIX oke lah, cuman dari segi server sangat lambat, banyak sekali bug, error, jika pengguna membeludak harusnya di siapkan server atau bandwidth yang imbang.",2,4.2.3,2022-10-31 02:38:17,-1.0,1.0,-1.0,Negatif,"Dari segi UIX oke lah, cuman dari segi server sangat lambat, banyak sekali bug, error, jika pengguna membeludak harusnya di siapkan server atau bandwidth yang imbang."
Alifa “Alifa Alfiana” Alfiana,"Sistemnya suka eror dan ribet, saat ingin mendaftar pelayanan faskes tingkat lanjut untuk mendaftar nomor antrean malah ngga bisa, padahal sudah diupdate dan uninstal. Kadang nomor antrean pun tidak bisa terlihat kembali.",1,4.2.3,2022-10-18 06:33:33,-1.0,-1.0,-1.0,Negatif,"Sistemnya suka eror dan ribet, saat ingin mendaftar pelayanan faskes tingkat lanjut untuk mendaftar nomor antrean malah ngga bisa, padahal sudah diupdate dan uninstal. Kadang nomor antrean pun tidak bisa terlihat kembali."
Darodjat M.C,Aneh bin ajaib. Logo JKN berubah. Ga bisa langsung masuk. Harus daftar lagi. Coba ikuti. Eh dibilang nomor hp saya ini punya orang lain. Jadi macet deh. Logo baru. Acara baru. Bikin susah aje. Halooo apa ada yg bisa tulungin saya? Ini bener-bener aneh. Masa iya nomor hp saya ditolak! Saya benar-benar kuatir jangan2 Kartu JKN-KIS saya digunakan orang lain (oknum). Update aplikasi kok jadi begini. Gimana seh Bung? Bintang 5 saya turunkan jadi bintang 1. Sebbel sebbel.,1,4.2.3,2022-01-25 14:37:00,-1.0,-1.0,-1.0,Negatif,Aneh bin ajaib. Logo JKN berubah. Ga bisa langsung masuk. Harus daftar lagi. Coba ikuti. Eh dibilang nomor hp saya ini punya orang lain. Jadi macet deh. Logo baru. Acara baru. Bikin susah aje. Halooo apa ada yg bisa tulungin saya? Ini bener-bener aneh. Masa iya nomor hp saya ditolak! Saya benar-benar kuatir jangan2 Kartu JKN-KIS saya digunakan orang lain (oknum). Update aplikasi kok jadi begini. Gimana seh Bung? Bintang 5 saya turunkan jadi bintang 1. Sebbel sebbel.
Munifah Febriyanti,"Udah masukin nik, nama, dan ttl trs masukin kode capcha yg tersedia tapi gabisa masuk katanya jam akses tidak sesuai, pas udah masukin kode capchanya trs tekan tombol ""verifikasi data"" tiba-tiba kode capchanya berubah, trs jadinya keluar notif ""kode capcha salah"", udah coba berkali kali tetep gabisa, mau daftar aja dipersulit.",1,4.2.3,2022-10-25 13:57:53,-1.0,-1.0,-1.0,Negatif,"Udah masukin nik, nama, dan ttl trs masukin kode capcha yg tersedia tapi gabisa masuk katanya jam akses tidak sesuai, pas udah masukin kode capchanya trs tekan tombol ""verifikasi data"" tiba-tiba kode capchanya berubah, trs jadinya keluar notif ""kode capcha salah"", udah coba berkali kali tetep gabisa, mau daftar aja dipersulit."
Zhan Bee,Satu kata MENYUSAHKAN.. Masa pake NIK ktp g bisa masuk..padahal NIK ktp udah bener..G MASUK AKAL..pake nomer JKN ny ttp g bisa..ini apk nya g bisa ato layanan nya yg g bisa..,1,4.2.3,2022-01-30 22:43:00,-1.0,-1.0,-1.0,Negatif,Satu kata MENYUSAHKAN.. Masa pake NIK ktp g bisa masuk..padahal NIK ktp udah bener..G MASUK AKAL..pake nomer JKN ny ttp g bisa..ini apk nya g bisa ato layanan nya yg g bisa..
M. Junaidin,"Aplikasi ini sangat membantu saya dalam proses pendaftar antrean pemeriksaan dokter di rumah sakit, mudah2an bs ditingkatkan lagi spy ada ruang utk komunikasi /chat dgn rumah sakit rujukan seperti di aplikasi Hidoc..",4,4.2.3,2022-12-09 10:02:35,0.0,1.0,1.0,Positif,"Aplikasi ini sangat membantu saya dalam proses pendaftar antrean pemeriksaan dokter di rumah sakit, mudah2an bs ditingkatkan lagi spy ada ruang utk komunikasi /chat dgn rumah sakit rujukan seperti di aplikasi Hidoc.."
Endah Susanti,download ga pernah bisa karena disaat input no tlp keterangannya no sudah pernah digunakan.... Padahal no blm perang dipake untuk aplikasi ini.... Ga tau gmn caranya Mohon sarannya,1,4.2.3,2022-12-19 07:33:26,-1.0,-1.0,-1.0,Negatif,download ga pernah bisa karena disaat input no tlp keterangannya no sudah pernah digunakan.... Padahal no blm perang dipake untuk aplikasi ini.... Ga tau gmn caranya Mohon sarannya
Meta Inf,"Aplikasi seperti down, bisa dibuka tp seperti tidak ada koneksi internet, login muter2 doang",1,4.2.3,2022-12-21 15:47:25,-1.0,-1.0,-1.0,Negatif,"Aplikasi seperti down, bisa dibuka tp seperti tidak ada koneksi internet, login muter2 doang"
Lena Anjani,"Aplikasi bukan mempermudah malah bikin sulit!!! Saya mau melakukan perubahan data diminta isi email udh verifikasi ttp ga bisa malah muncul menu ""pilih metode verifikasi"" tapiiiii kolomny KOSONG!!! Gimana ini?? Tolong perbaiki!!!!!",1,4.2.3,2022-10-23 10:29:26,-1.0,-1.0,-1.0,Negatif,"Aplikasi bukan mempermudah malah bikin sulit!!! Saya mau melakukan perubahan data diminta isi email udh verifikasi ttp ga bisa malah muncul menu ""pilih metode verifikasi"" tapiiiii kolomny KOSONG!!! Gimana ini?? Tolong perbaiki!!!!!"
shasha Exp,Aplikasi yang sangat sulit untuk daftar.padahal sudah terdaftar malah disuruh kedukcapil.aplikasi gak guna.,1,4.2.3,2022-12-27 03:00:54,-1.0,-1.0,-1.0,Negatif,Aplikasi yang sangat sulit untuk daftar.padahal sudah terdaftar malah disuruh kedukcapil.aplikasi gak guna.
Win Darti,"Maaf sebelumnya, kenapa no kk yang tertera di apk bukan kk terbaru, saya sudah menikah bahkan sudah punya anak. Sewaktu akan mendaftarkan anak saya no kk yang muncul masih saat bersama orang tua.. dan no kk tidak bisa di ganti. Tolong bagaimana solusinya",4,4.2.3,2022-12-20 12:51:55,-1.0,-1.0,0.0,Negatif,"Maaf sebelumnya, kenapa no kk yang tertera di apk bukan kk terbaru, saya sudah menikah bahkan sudah punya anak. Sewaktu akan mendaftarkan anak saya no kk yang muncul masih saat bersama orang tua.. dan no kk tidak bisa di ganti. Tolong bagaimana solusinya"
Gamers Alay,"Mau daftar masuk gak bisa², jam akses tidak sesuai itu yg keluar, gak paham juga mksdnya apa",1,4.2.3,2022-12-01 16:27:29,-1.0,-1.0,-1.0,Negatif,"Mau daftar masuk gak bisa², jam akses tidak sesuai itu yg keluar, gak paham juga mksdnya apa"
Edi Wahyudi,"Ini mau daftar ko susah banget masukin kode otp nomer handphone nya tidak sesuai terus Telat terus pengiriman kode nya jadi gak bisa bisa, percuma punya BPJS juga kalo gak bisa mah",1,4.2.3,2022-12-05 12:35:58,-1.0,-1.0,-1.0,Negatif,"Ini mau daftar ko susah banget masukin kode otp nomer handphone nya tidak sesuai terus Telat terus pengiriman kode nya jadi gak bisa bisa, percuma punya BPJS juga kalo gak bisa mah"
ARIE_TOBI TOBI,"Ga ngerti saya dengan aplikasi ini,setelah di perbarui ko di suruh login pas giliran lakukan login ko malah gagal.padahal waktu dafta gw catet semua pass nya tp malah di bilang salah",2,4.2.3,2022-01-21 02:36:00,-1.0,-1.0,-1.0,Negatif,"Ga ngerti saya dengan aplikasi ini,setelah di perbarui ko di suruh login pas giliran lakukan login ko malah gagal.padahal waktu dafta gw catet semua pass nya tp malah di bilang salah"
Manaloe Anton,"Aplikasi error ketika mau melakukan pemindahan faskes. ""Masukkan nomor telepon untuk verifikasi"" Tapi stack di menu itu. Kurangnya perhatian pengembang aplikasi terhadap aplikasinya sendiri dan pantas saja survey kepuasan pelanggan dibawah rating rata2 puas. Kalo ada bintang 0 udah saya beri penilaian itu!",1,4.2.3,2022-10-27 13:00:55,-1.0,-1.0,-1.0,Negatif,"Aplikasi error ketika mau melakukan pemindahan faskes. ""Masukkan nomor telepon untuk verifikasi"" Tapi stack di menu itu. Kurangnya perhatian pengembang aplikasi terhadap aplikasinya sendiri dan pantas saja survey kepuasan pelanggan dibawah rating rata2 puas. Kalo ada bintang 0 udah saya beri penilaian itu!"
Kang Saroji,Nik dan no paswort jkn - nya sudah dicek berkali kali sudah bener tapi saat login kok gagal terus dengan alasan salah satu dari keduanya ada yang salah Apa aku memang nggk layak pakai aplikasi ini yah...,1,4.2.3,2022-12-18 13:09:21,-1.0,-1.0,-1.0,Negatif,Nik dan no paswort jkn - nya sudah dicek berkali kali sudah bener tapi saat login kok gagal terus dengan alasan salah satu dari keduanya ada yang salah Apa aku memang nggk layak pakai aplikasi ini yah...
Erik Gunawan,Setelah di perbaharui mau ganti perubahan email aja gak ada...gmn ini apk pembaruan malah makin ribet..tolong di perbaiki lagi kalo bisa seperi yg kemarin aja apk nya gk ribet simple bgt ini mah ribet.,1,4.2.3,2022-10-29 05:47:09,-1.0,-1.0,-1.0,Negatif,Setelah di perbaharui mau ganti perubahan email aja gak ada...gmn ini apk pembaruan malah makin ribet..tolong di perbaiki lagi kalo bisa seperi yg kemarin aja apk nya gk ribet simple bgt ini mah ribet.
Hetty Rahmiati,"Aplikasi nya bagus, mempermudah sy melakukan perubahan data dan lebih praktis tidak usah keluar rumah.",5,4.2.3,2022-12-24 02:05:57,1.0,1.0,1.0,Positif,"Aplikasi nya bagus, mempermudah sy melakukan perubahan data dan lebih praktis tidak usah keluar rumah."
Ridwan Nulhakim,"Mengapa saya tidak bisa masuk,di arahkan ke pengaktivan pembayaran debit,tapi pas fi isi formulir nya selalu gagal,bacaan offline",3,4.2.3,2022-12-01 02:55:43,-1.0,-1.0,-1.0,Negatif,"Mengapa saya tidak bisa masuk,di arahkan ke pengaktivan pembayaran debit,tapi pas fi isi formulir nya selalu gagal,bacaan offline"
Lia Anggriani,"Tolong dong permintaan kode verivikasi dikurangi. Masa tiap masukin data 1 kolom dimintain kode lagi. Sekalinya udah eeh malah gagal katanya disuruh nunggu lagi , hadeeeh niat bikin app biar mudah malah bikin ribet",3,4.2.3,2022-12-23 02:29:55,-1.0,-1.0,-1.0,Negatif,"Tolong dong permintaan kode verivikasi dikurangi. Masa tiap masukin data 1 kolom dimintain kode lagi. Sekalinya udah eeh malah gagal katanya disuruh nunggu lagi , hadeeeh niat bikin app biar mudah malah bikin ribet"
Muchairil Mu'minin,"Aolikasi error, daftarnya tidak bisa karena jam tidak sesuai, padahal jam normal. Tapi masi error",1,4.2.3,2022-01-21 14:31:00,-1.0,-1.0,-1.0,Negatif,"Aolikasi error, daftarnya tidak bisa karena jam tidak sesuai, padahal jam normal. Tapi masi error"
Khanza Sabiya,"Sangat sangat membantu, jadi tidak usah repot2 mengantri ketika ingin merubah data bpjs",5,4.2.3,2022-12-15 04:05:14,1.0,1.0,1.0,Positif,"Sangat sangat membantu, jadi tidak usah repot2 mengantri ketika ingin merubah data bpjs"
Ramdhan Permana,Kenapa tombol batalkan sama chek innya hilang setelah gunakan? Error kah? Apa bulan depan otomatis mereset kembali ke awal?,4,4.2.3,2022-12-23 03:01:53,-1.0,-1.0,-1.0,Negatif,Kenapa tombol batalkan sama chek innya hilang setelah gunakan? Error kah? Apa bulan depan otomatis mereset kembali ke awal?
Agung Hadiyuana,"Mau masukan no kk ndk bisa ,ket: no kk kosong, udah cek ulang ke Dukcapil semua data sesuai... gimna min?",2,4.2.3,2022-01-23 13:40:00,-1.0,-1.0,-1.0,Negatif,"Mau masukan no kk ndk bisa ,ket: no kk kosong, udah cek ulang ke Dukcapil semua data sesuai... gimna min?"
Febri Febrian,Mohon diperbaiki bug pendaftaran pelayanan antrean faskes rujukan tingkat lanjutnya. Karna saat berobat jalan yg kedua kalinya ga bisa. Yg pertama saja bisanya. Status rujukannya msh yg pertama saja yg tampil dgn history pendaftaran sblm nya. Daftar ulang rujukan pun ga bisa dr faskes pertama nya.,1,4.2.3,2022-01-10 01:04:00,-1.0,-1.0,-1.0,Negatif,Mohon diperbaiki bug pendaftaran pelayanan antrean faskes rujukan tingkat lanjutnya. Karna saat berobat jalan yg kedua kalinya ga bisa. Yg pertama saja bisanya. Status rujukannya msh yg pertama saja yg tampil dgn history pendaftaran sblm nya. Daftar ulang rujukan pun ga bisa dr faskes pertama nya.
Willi Hadengganan,"Aplikasinya jelek, lebih baik yang sebelumnya, sekarang masuk saja tidak bisa.. password salah, nik tidak terdaftar, dll... Aneh.. koq aplikasinya dibuat susah..",1,4.2.3,2022-01-13 10:08:00,-1.0,-1.0,-1.0,Negatif,"Aplikasinya jelek, lebih baik yang sebelumnya, sekarang masuk saja tidak bisa.. password salah, nik tidak terdaftar, dll... Aneh.. koq aplikasinya dibuat susah.."
Andi Setia,"Sudah bisa daftar, ternyata mau masuk di paksa daftar autodebit dulu. Jika di tolak, tidak bisa masuk. Di iya kan daftar autodebit, ternyata gagal/eror. Jadi aplikasi nya belum berguna. Selogannya saja ""Segala kemudahan dalam gengggaman anda"" tapi praktek nya, O besar",1,4.2.3,2022-01-07 03:41:00,-1.0,-1.0,-1.0,Negatif,"Sudah bisa daftar, ternyata mau masuk di paksa daftar autodebit dulu. Jika di tolak, tidak bisa masuk. Di iya kan daftar autodebit, ternyata gagal/eror. Jadi aplikasi nya belum berguna. Selogannya saja ""Segala kemudahan dalam gengggaman anda"" tapi praktek nya, O besar"
Riki Zulkarnaen,"Alhamdulillah aplikasi sekarang sudah sangat memuaskan. Btw saya sudah merubah data faskes, tapi pada menu ""info peserta"" perubahan belum berubah. Tlg diupdate ya min.... Setelah perubahan data ini apakah saya harus mencetak kartu baru lg? Tks min",5,4.2.3,2022-01-16 02:04:00,0.0,1.0,1.0,Positif,"Alhamdulillah aplikasi sekarang sudah sangat memuaskan. Btw saya sudah merubah data faskes, tapi pada menu ""info peserta"" perubahan belum berubah. Tlg diupdate ya min.... Setelah perubahan data ini apakah saya harus mencetak kartu baru lg? Tks min"
Ricki Kosjono,"Aplikasi itu mempermudah bukan mempersulit mau verifikasi aja susah nya bukan main layar pilih verifikasi aja kagak muncul blank abu abu. Ditungguin sampek HP black screen dan udah dicoba di dua device lo padahal. Gini amat hidup, orang pingin hidup mudah di bikin susah",1,4.2.3,2022-01-18 04:12:00,-1.0,-1.0,-1.0,Negatif,"Aplikasi itu mempermudah bukan mempersulit mau verifikasi aja susah nya bukan main layar pilih verifikasi aja kagak muncul blank abu abu. Ditungguin sampek HP black screen dan udah dicoba di dua device lo padahal. Gini amat hidup, orang pingin hidup mudah di bikin susah"
Rocky S.,"Tadi mau ganti data, trus disuruh masukin kode verifikasi. Sudah saya masukin kode verifikasi sesuai di sms ternyata kata aplikasinya kode ga sesuai. Saya coba lewat email. 1x masukin kode yang diemail ternyata dibilang ga sesuai juga. Trus kedua kali saya masukin ternyata bisa, tapi muncul lagi notifikasi perubahan data minimal 1 minggu sekali. Akhirnya saya ga bisa ganti data. Jadi selama 1 minggu saya kasih bintang 1 dulu ya siapa tau ada perbaikan.",1,4.2.3,2022-01-05 19:59:00,-1.0,-1.0,-1.0,Negatif,"Tadi mau ganti data, trus disuruh masukin kode verifikasi. Sudah saya masukin kode verifikasi sesuai di sms ternyata kata aplikasinya kode ga sesuai. Saya coba lewat email. 1x masukin kode yang diemail ternyata dibilang ga sesuai juga. Trus kedua kali saya masukin ternyata bisa, tapi muncul lagi notifikasi perubahan data minimal 1 minggu sekali. Akhirnya saya ga bisa ganti data. Jadi selama 1 minggu saya kasih bintang 1 dulu ya siapa tau ada perbaikan."
siti nurohmatin,"Mohon di perbaiki lagi aplikasinya, masak saya mau daftar aja ngak bisa. Ngirim kode verifikasi aja lama banget, sekali dikirim kode yg anda masukkan salah, begitu terus berulang ulang sampai pulsa hbs, gegara ngirim kode verifikasinya berulang"" sedangakan setiap ngirim kode verifikasi kita dikenakan biaya adm. Parah parah ini aplikasi. MOHON DIPERBAIKI LAGI DEH APLIKASINYA",1,4.2.3,2022-01-09 05:58:00,-1.0,-1.0,-1.0,Negatif,"Mohon di perbaiki lagi aplikasinya, masak saya mau daftar aja ngak bisa. Ngirim kode verifikasi aja lama banget, sekali dikirim kode yg anda masukkan salah, begitu terus berulang ulang sampai pulsa hbs, gegara ngirim kode verifikasinya berulang"" sedangakan setiap ngirim kode verifikasi kita dikenakan biaya adm. Parah parah ini aplikasi. MOHON DIPERBAIKI LAGI DEH APLIKASINYA"
Tomi Adi Wijaya (Tomi),Tolong dong bantu ubah data. Soalnya nomer HP yang tertera di bpjs udah ga aktif dan email pun ada typo nya. Jadi kalo mau update data susah butuh verifikasi sedangkan dari 2 pilihan tersebut untuk verifikasi tidak bisa di lakukan. Terimakasih,4,4.2.3,2022-01-03 01:47:00,-1.0,-1.0,0.0,Negatif,Tolong dong bantu ubah data. Soalnya nomer HP yang tertera di bpjs udah ga aktif dan email pun ada typo nya. Jadi kalo mau update data susah butuh verifikasi sedangkan dari 2 pilihan tersebut untuk verifikasi tidak bisa di lakukan. Terimakasih
Asep Mulyana,"Setelah update ga bisa login. Sudah coba lupa password, masukin NIK malah ga ke deteksi NIKnya dan suruh daftar baru. Akhirnya daftar baru, katanya HPnya sudah pernah terdaftar.",1,4.2.3,2022-01-05 09:06:00,-1.0,-1.0,-1.0,Negatif,"Setelah update ga bisa login. Sudah coba lupa password, masukin NIK malah ga ke deteksi NIKnya dan suruh daftar baru. Akhirnya daftar baru, katanya HPnya sudah pernah terdaftar."
Adi Chandra,"Nomor vertifikasi otp masuk ke nomor pendaftaran lama banget udah coba beberapa kali tidak mau masuk, udah coba ngecek lewat sms sama wa tapi peserta belom terdaftar padahal sudah terdaftarkan dari tahun kemarin. Saran servernya di kembang nya lagi biar bisa mengkirim otp dengan cepat dan enggan eror eror",1,4.2.3,2022-01-05 06:49:00,-1.0,-1.0,-1.0,Negatif,"Nomor vertifikasi otp masuk ke nomor pendaftaran lama banget udah coba beberapa kali tidak mau masuk, udah coba ngecek lewat sms sama wa tapi peserta belom terdaftar padahal sudah terdaftarkan dari tahun kemarin. Saran servernya di kembang nya lagi biar bisa mengkirim otp dengan cepat dan enggan eror eror"
